,address,name,category,kakao_keyword,kakaomap_url,kakao_name,kakao_category,kakao_star,kakao_star_num
405,서울특별시 노원구 공릉동 408-1번지 102호,알러이,기타,공릉동 알러이,https://place.map.kakao.com/1682005121,알러이,아시아음식,4.7,42
406,서울특별시 노원구 공릉동 351-2번지 주완위즈빌 103호,노다지,한식,공릉동 노다지,https://place.map.kakao.com/27322418,노다지보신탕 공릉동점,"사철탕,영양탕",1.0,2
407,서울특별시 노원구 공릉동 208-24 ,복쓰부,중국식,공릉동 복쓰부,https://place.map.kakao.com/1067983447,복쓰부,중국요리,4.2,5
408,서울특별시 노원구 공릉동 208-24번지 ,피엠푸드,패스트푸드,공릉동 피엠푸드,https://place.map.kakao.com/660238789,피엠푸드,음식점,0,0
409,서울특별시 노원구 공릉동 208-24번지 102호,이삭토스트 공릉점,패스트푸드,공릉동 이삭토스트 공릉점,https://place.map.kakao.com/1909784336,이삭토스트 공릉점,이삭토스트,3.3,7
410,서울특별시 노원구 공릉동 441-98 ,공릉숯불생고기,한식,공릉동 공릉숯불생고기,https://place.map.kakao.com/1524555814,뭉탱이공릉숯불생고기,"육류,고기",4.4,7
411,서울특별시 노원구 공릉동 441-98번지 B동 ,춘천 숯불 닭갈비,식육(숯불구이),공릉동 춘천 숯불 닭갈비,https://place.map.kakao.com/1637489211,춘천중앙로숯불닭갈비,닭요리,4.7,6
412,서울특별시 노원구 공릉동 644-64 1층,쇠뿔정육식당,한식,공릉동 쇠뿔정육식당,https://place.map.kakao.com/17909124,쇠뿔정육식당 공릉점,"육류,고기",4.6,10
413,서울특별시 노원구 공릉동 408-4번지 건설빌딩 1층 ,백세마인보쌈 공릉본점,한식,공릉동 백세마인보쌈 공릉본점,https://place.map.kakao.com/1315949532,백세마인보쌈 공릉본점,"족발,보쌈",4.4,11
414,서울특별시 노원구 공릉동 653-5번지 ,도미노피자,패스트푸드,공릉동 도미노피자,https://place.map.kakao.com/7832883,도미노피자 공릉점,도미노피자,3.1,7
415,서울특별시 노원구 공릉동 415-58 ,범피 버거,외국음식전문점(인도태국등),공릉동 범피 버거,https://place.map.kakao.com/2038251139,범피버거,햄버거,0,0
416,서울특별시 노원구 공릉동 415-58번지 ,또래오래공릉점,한식,공릉동 또래오래공릉점,https://place.map.kakao.com/7850223,또래오래 노원공릉점,또래오래,5.0,1
417,서울특별시 노원구 공릉동 408-138번지 한빛고시원 ,초원,한식,공릉동 초원,https://place.map.kakao.com/1799187515,초원갈비,갈비,0,0
418,서울특별시 노원구 공릉동 408-138번지 한빛고시원 1층 ,강나루유황오리주물럭,한식,공릉동 강나루유황오리주물럭,https://place.map.kakao.com/16061965,강나루유황오리주물럭 제1본점,오리,3.7,3
419,서울특별시 노원구 공릉동 336-3번지 ,할머니보리밥,한식,공릉동 할머니보리밥,https://place.map.kakao.com/9643836,할머니옛날보리쌈밥,쌈밥,4.7,13
420,서울특별시 노원구 공릉동 740 대아아파트 상가 102호,경복식당,한식,공릉동 경복식당,https://place.map.kakao.com/16414503,경복식당,한식,4.6,126
421,서울특별시 노원구 공릉동 415-62번지 ,용문각,중국식,공릉동 용문각,https://place.map.kakao.com/9277533,용문각,중국요리,5.0,1
422,서울특별시 노원구 공릉동 338-25번지 ,앞마을생고기,한식,공릉동 앞마을생고기,https://place.map.kakao.com/18421459,앞마을생고기,"육류,고기",5.0,2
423,서울특별시 노원구 공릉동 420-3번지 ,공릉순두부,한식,공릉동 공릉순두부,https://place.map.kakao.com/1720615518,공릉순두부,두부전문점,3.1,9
424,서울특별시 노원구 공릉동 338-6 102호,교촌치킨공릉1호점,호프/통닭,공릉동 교촌치킨공릉1호점,https://place.map.kakao.com/1133851831,교촌치킨 공릉1호점,교촌치킨,1.4,18
425,서울특별시 노원구 공릉동 338-6 영남빌딩 ,차차,외국음식전문점(인도태국등),공릉동 차차,https://place.map.kakao.com/721590559,차차,태국음식,4.9,16
426,서울특별시 노원구 공릉동 415-53 ,퍼스트 쿡 카츠,한식,공릉동 퍼스트 쿡 카츠,https://place.map.kakao.com/4268754,퍼스트쿡카츠,"돈까스,우동",4.6,22
427,서울특별시 노원구 공릉동 411-16 ,미스터피자공릉점,패스트푸드,공릉동 미스터피자공릉점,https://place.map.kakao.com/7882371,미스터피자 공릉점,미스터피자,1.8,4
428,서울특별시 노원구 공릉동 408-6,세친구곱창,한식,공릉동 세친구곱창,https://place.map.kakao.com/1646474328,세친구곱창,"곱창,막창",2.6,5
429,서울특별시 노원구 공릉동 408-6 ,돌판생고기,한식,공릉동 돌판생고기,https://place.map.kakao.com/496147202,돌판생고기,"육류,고기",4.0,4
430,서울특별시 노원구 공릉동 408-6 토마토유치원 ,김가네 찜칼국수,식육(숯불구이),공릉동 김가네 찜칼국수,https://place.map.kakao.com/536237723,김가네찜칼국수,한식,4.9,10
431,서울특별시 노원구 공릉동 408-6번지 104호,싸다김밥,분식,공릉동 싸다김밥,https://place.map.kakao.com/1385352415,싸다김밥,한식,2.0,7
432,서울특별시 노원구 공릉동 411-10번지 ,소망숯불갈비,식육(숯불구이),공릉동 소망숯불갈비,https://place.map.kakao.com/12042712,소망숯불갈비,갈비,5.0,8
433,서울특별시 노원구 공릉동 420-6번지 ,치킨마루(원자력병원점),호프/통닭,공릉동 치킨마루(원자력병원점),https://place.map.kakao.com/17529513,치킨마루 원자력병원점,치킨마루,3.6,5
434,서울특별시 노원구 공릉동 333-13 1층 ,달토끼의 떡볶이 흡입구역,호프/통닭,공릉동 달토끼의 떡볶이 흡입구역,https://place.map.kakao.com/1901050554,달토끼의떡볶이흡입구역 공릉점,떡볶이,5.0,2
435,서울특별시 노원구 공릉동 422-2번지 1층 ,신우정,한식,공릉동 신우정,https://place.map.kakao.com/16051361,신우정,한식,0,0
436,서울특별시 노원구 공릉동 422-2번지 301호,도쿄식탁,한식,공릉동 도쿄식탁,https://place.map.kakao.com/1208428590,도쿄식탁,일식,2.7,3
437,서울특별시 노원구 공릉동 345-3 ,광수육회 공릉점,한식,공릉동 광수육회 공릉점,https://place.map.kakao.com/1456243336,광수육회 공릉점,"육류,고기",5.0,1
438,서울특별시 노원구 공릉동 345-3 ,도로시파스타 연정 공릉점,기타,공릉동 도로시파스타 연정 공릉점,https://place.map.kakao.com/1486417447,도로시파스타연정 공릉점,이탈리안,5.0,1
439,서울특별시 노원구 공릉동 345-3 외 1필지 제2호 104호호,이런씨불닭발,호프/통닭,공릉동 이런씨불닭발,https://place.map.kakao.com/767037599,이런씨불닭발,닭요리,5.0,4
440,서울특별시 노원구 공릉동 345-3번지 ,구공탄,한식,공릉동 구공탄,https://place.map.kakao.com/324387369,구공탄친구들,"육류,고기",0,0
441,서울특별시 노원구 공릉동 345-3 ,샤맛고,일반조리판매,공릉동 샤맛고,https://place.map.kakao.com/307629130,샤맛고,식품판매,0,0
442,서울특별시 노원구 공릉동 411-9번지 ,여기꼬치네,한식,공릉동 여기꼬치네,https://place.map.kakao.com/1343681679,"여기,꼬치네",일식,3.9,9
443,서울특별시 노원구 공릉동 421-19 현대프라자,본죽&비빔밥 공릉원자력병원점,한식,공릉동 본죽&비빔밥 공릉원자력병원점,https://place.map.kakao.com/11049842,본죽&비빔밥cafe 공릉원자력병원점,본죽&비빔밥cafe,5.0,2
444,서울특별시 노원구 공릉동 421-19 현대프라자 ,부대집며느리,한식,공릉동 부대집며느리,https://place.map.kakao.com/147474345,부대집며느리,한식,5.0,5
445,서울특별시 노원구 공릉동 421-19 현대프라자 ,리틀하노이 공릉점,외국음식전문점(인도태국등),공릉동 리틀하노이 공릉점,https://place.map.kakao.com/1100024549,리틀하노이 공릉점,음식점,0,0
446,서울특별시 노원구 공릉동 421-19번지 현대프라자 105호 ,미소야,분식,공릉동 미소야,https://place.map.kakao.com/7889776,미소야 공릉점,미소야,1.0,3
447,서울특별시 노원구 공릉동 421-19번지 현대프라자 111호,화로상회 공릉점,한식,공릉동 화로상회 공릉점,https://place.map.kakao.com/1677550004,화로상회 공릉점,"육류,고기",4.5,10
448,서울특별시 노원구 공릉동 238-48번지 ,스시락,일식,공릉동 스시락,https://place.map.kakao.com/26838619,스시락 2호점,"초밥,롤",4.6,13
449,서울특별시 노원구 공릉동 411-4번지 1층 ,인차이나,중국식,공릉동 인차이나,https://place.map.kakao.com/26861724,인차이나,중국요리,3.3,21
450,서울특별시 노원구 공릉동 333-16 ,페페그라노,기타,공릉동 페페그라노,https://place.map.kakao.com/2026803402,페페그라노,이탈리안,3.9,52
451,서울특별시 노원구 공릉동 408-8번지 ,등촌샤브칼국수 공릉점,한식,공릉동 등촌샤브칼국수 공릉점,https://place.map.kakao.com/1368613255,등촌샤브칼국수 공릉점,등촌샤브칼국수,4.9,26
452,서울특별시 노원구 공릉동 412-28번지 ,알촌,한식,공릉동 알촌,https://place.map.kakao.com/1255536834,알촌,일식,2.3,3
453,서울특별시 노원구 공릉동 413-3번지 ,세븐돈까스,한식,공릉동 세븐돈까스,https://place.map.kakao.com/20611650,세븐돈까스김밥 공릉점,분식,2.3,3
454,서울특별시 노원구 공릉동 412-29번지 ,우리동네,통닭(치킨),공릉동 우리동네,https://place.map.kakao.com/1458912385,우리동네,한식,0,0
455,서울특별시 노원구 공릉동 412-30 ,떡볶기집,분식,공릉동 떡볶기집,https://place.map.kakao.com/16703995,쪼매매운떡볶이 공릉점,떡볶이,4.5,93
456,서울특별시 노원구 공릉동 412-30번지 ,남원골추어탕,한식,공릉동 남원골추어탕,https://place.map.kakao.com/12565431,남원골추어탕,추어,3.5,2
457,서울특별시 노원구 공릉동 421-17번지 ,한양식당,한식,공릉동 한양식당,https://place.map.kakao.com/16270263,광주한양식당,한식,3.7,6
458,서울특별시 노원구 공릉동 238-47번지 ,신전떡볶이,분식,공릉동 신전떡볶이,https://place.map.kakao.com/27135946,신전떡볶이 공릉점,신전떡볶이,4.6,9
459,서울특별시 노원구 공릉동 238-47번지 (공릉로38길 6) ,큰집 닭강정,커피숍,공릉동 큰집 닭강정,https://place.map.kakao.com/24265751,큰집닭강정 태릉점,닭강정,4.8,8
460,서울특별시 노원구 공릉동 412-31,청년감자탕 순대국 공릉점,한식,공릉동 청년감자탕 순대국 공릉점,https://place.map.kakao.com/1020469951,청년감자탕순대국 공릉점,감자탕,5.0,5
461,서울특별시 노원구 공릉동 645-18,753 베이글 비스트로,외국음식전문점(인도태국등),공릉동 753 베이글 비스트로,https://place.map.kakao.com/1225101632,753베이글비스트로,디저트카페,5.0,4
462,서울특별시 노원구 공릉동 340-15 베에스다피아노학원 ,육회퐁당,한식,공릉동 육회퐁당,https://place.map.kakao.com/850819115,육회퐁당,"육류,고기",0,0
463,서울특별시 노원구 공릉동 340-15번지 ,딸만셋냉면(공릉점),한식,공릉동 딸만셋냉면(공릉점),https://place.map.kakao.com/16299128,딸만셋냉면 공릉점,냉면,3.7,3
464,서울특별시 노원구 공릉동 345-1번지 ,횡성생고기집,한식,공릉동 횡성생고기집,https://place.map.kakao.com/20746565,횡성한우정육백화점,"육류,고기",4.6,21
465,서울특별시 노원구 공릉동 238-42번지 ,동대문닭한마리칼국수,한식,공릉동 동대문닭한마리칼국수,https://place.map.kakao.com/15823847,동대문 닭한마리칼국수,국수,0,0
466,서울특별시 노원구 공릉동 172 서울과학기술대학교,강남푸드,푸드트럭,공릉동 강남푸드,https://place.map.kakao.com/1819474392,강남푸드,음식점,0,0
467,서울특별시 노원구 공릉동 653-20번지 12층 ,안시성,중국식,공릉동 안시성,https://place.map.kakao.com/16906789,안시성,중국요리,2.2,19
468,서울특별시 노원구 공릉동 421-15번지 47 윤탁노블레스 103호,본도시락(공릉점),한식,공릉동 본도시락(공릉점),https://place.map.kakao.com/21656576,본도시락 공릉점,본도시락,4.0,1
469,서울특별시 노원구 공릉동 412-21번지 ,땡불초닭발,기타,공릉동 땡불초닭발,https://place.map.kakao.com/24902377,땡불초닭발,닭요리,5.0,1
470,서울특별시 노원구 공릉동 412-32 ,광어한마리 15000원,횟집,공릉동 광어한마리 15000원,https://place.map.kakao.com/847464019,"광어한마리15,000원",한식,5.0,1
471,서울특별시 노원구 공릉동 412-36번지 1층 ,황토닭갈비,한식,공릉동 황토닭갈비,https://place.map.kakao.com/185218264,황토닭갈비,닭요리,5.0,2
472,서울특별시 노원구 공릉동 240-20,공릉멸치국수,한식,공릉동 공릉멸치국수,https://place.map.kakao.com/19834267,공릉동멸치국수,국수,5.0,1
473,서울특별시 노원구 공릉동 238-36,김가네김밥 공릉점,분식,공릉동 김가네김밥 공릉점,https://place.map.kakao.com/458248540,김가네 공릉점,김가네,2.5,4
474,서울특별시 노원구 공릉동 238-63번지 ,삼성곱창,한식,공릉동 삼성곱창,https://place.map.kakao.com/23107625,청계천8가삼성곱창,"곱창,막창",4.3,8
475,서울특별시 노원구 공릉동 411-26,지코바치킨 공릉점,기타,공릉동 지코바치킨 공릉점,https://place.map.kakao.com/1236525854,지코바 공릉점,지코바,5.0,3
476,서울특별시 노원구 공릉동 223-12번지 ,홍어식당,한식,공릉동 홍어식당,https://place.map.kakao.com/16847766,홍어횟집,"해물,생선",5.0,1
477,서울특별시 노원구 공릉동 412-20 ,솔직하다,일식,공릉동 솔직하다,https://place.map.kakao.com/1708210110,솔직하다,일식,3.9,15
478,서울특별시 노원구 공릉동 238-32 ,깜닭이야 치킨 공릉본점,기타,공릉동 깜닭이야 치킨 공릉본점,https://place.map.kakao.com/1324770763,깜닭이야치킨 공릉본점,치킨,4.6,5
479,서울특별시 노원구 공릉동 649-4 ,피자메카공릉점,패스트푸드,공릉동 피자메카공릉점,https://place.map.kakao.com/27092518,피자메카 공릉점,피자,0,0
480,서울특별시 노원구 공릉동 240-72,하우돈곱창,한식,공릉동 하우돈곱창,https://place.map.kakao.com/1152346496,하우돈곱창,"곱창,막창",4.5,4
481,서울특별시 노원구 공릉동 223-15번지 ,엄마손김밥,분식,공릉동 엄마손김밥,https://place.map.kakao.com/20748268,엄마손김밥,분식,5.0,5
482,서울특별시 노원구 공릉동 240-18번지 1층 ,7번가피자 공릉점,기타,공릉동 7번가피자 공릉점,https://place.map.kakao.com/409637551,7번가피자 공릉점,7번가피자,5.0,8
483,서울특별시 노원구 공릉동 269-6 ,삼청동만둣국,분식,공릉동 삼청동만둣국,https://place.map.kakao.com/1451430732,삼청동만둣국,한식,0,0
484,서울특별시 노원구 공릉동 238-9 1층 ,햇살머믄 꼬마김밥,분식,공릉동 햇살머믄 꼬마김밥,https://place.map.kakao.com/925768395,햇살머믄꼬마김밥,분식,5.0,6
485,서울특별시 노원구 공릉동 238-21번지 ,둘둘치킨,통닭(치킨),공릉동 둘둘치킨,https://place.map.kakao.com/16051445,둘둘치킨 공릉점,둘둘치킨,4.2,5
486,서울특별시 노원구 공릉동 754 공릉삼익2차아파트상가 201동 106호,푸라닭 공릉점,한식,공릉동 푸라닭 공릉점,https://place.map.kakao.com/832467869,푸라닭치킨 공릉점,푸라닭치킨,3.7,3
487,서울특별시 노원구 공릉동 754 삼익2차아파트 상가동 202 203호,지호한방삼계탕,한식,공릉동 지호한방삼계탕,https://place.map.kakao.com/9434466,지호한방삼계탕 공릉점,지호한방삼계탕,4.5,2
488,서울특별시 노원구 공릉동 754번지 공릉삼익2차아파트 ,주주돈가,식육(숯불구이),공릉동 주주돈가,https://place.map.kakao.com/837966358,주주돈가,"육류,고기",5.0,1
489,서울특별시 노원구 공릉동 238-20번지 예림하이빌 1층 ,주세프명인,중국식,공릉동 주세프명인,https://place.map.kakao.com/1368136086,주세프명인,중국요리,4.5,6
490,서울특별시 노원구 공릉동 270-63 ,히토사라,일식,공릉동 히토사라,https://place.map.kakao.com/714985582,히토사라,일식,5.0,2
491,서울특별시 노원구 공릉동 329-28번지 ,LA갈비찜닭,한식,공릉동 LA갈비찜닭,https://place.map.kakao.com/251781921,LA갈비찜닭,갈비,0,0
492,서울특별시 노원구 공릉동 248-8 서광빌딩 ,카우보이치킨 공릉점,호프/통닭,공릉동 카우보이치킨 공릉점,https://place.map.kakao.com/1603117922,카우보이치킨 공릉점,치킨,0,0
493,서울특별시 노원구 공릉동 270-70 ,처갓집양념치킨(공릉점),통닭(치킨),공릉동 처갓집양념치킨(공릉점),https://place.map.kakao.com/26783547,처갓집양념치킨 공릉점,처갓집양념치킨,5.0,6
494,서울특별시 노원구 공릉동 737번지 삼익아파트 ,떡깨비(공릉점),분식,공릉동 떡깨비(공릉점),https://place.map.kakao.com/1841105278,떡깨비 공릉점,분식,0,0
495,서울특별시 노원구 공릉동 240-220 상진빌리지,맘스터치피자앤치킨 화랑대역점,기타,공릉동 맘스터치피자앤치킨 화랑대역점,https://place.map.kakao.com/1624205739,맘스터치 피자앤치킨 화랑대역점,맘스터치,5.0,1
496,서울특별시 노원구 공릉동 240-223번지 1층 ,웰빙곱창,한식,공릉동 웰빙곱창,https://place.map.kakao.com/25550171,웰빙곱창,"곱창,막창",3.7,3
497,서울특별시 노원구 공릉동 240-225 ,두레통닭,호프/통닭,공릉동 두레통닭,https://place.map.kakao.com/743173468,두레통닭 화랑대역점,치킨,4.8,4
498,서울특별시 노원구 공릉동 240-235,더핏짜,경양식,공릉동 더핏짜,https://place.map.kakao.com/342370460,더핏짜 공릉점,피자,0,0
499,서울특별시 노원구 공릉동 240-250번지 지상1층 지하1층 ,던킨도너츠 화랑대역점,패스트푸드,공릉동 던킨도너츠 화랑대역점,https://place.map.kakao.com/21035933,던킨 화랑대역점,던킨,4.8,20
500,서울특별시 노원구 공릉동 81번지 태강아파트지하상가B-102(공릉로34길38-0) ,소풍가는날,기타 휴게음식점,공릉동 소풍가는날,https://place.map.kakao.com/536718138,소풍가는날,분식,0,0
501,서울특별시 노원구 공릉동 89-1 대덕프라자118호 ,피자스쿨화랑대역점,패스트푸드,공릉동 피자스쿨화랑대역점,https://place.map.kakao.com/13275460,피자스쿨 화랑대역점,피자스쿨,2.9,8
502,서울특별시 노원구 공릉동 89-1번지 대덕프라자 111호 ,이삭(서울여대점),분식,공릉동 이삭(서울여대점),https://place.map.kakao.com/9913290,이삭토스트 서울여대점,이삭토스트,2.2,10
503,서울특별시 노원구 공릉동 89-1번지 대덕프라자 112호 ,치킨 마루,호프/통닭,공릉동 치킨 마루,https://place.map.kakao.com/25969677,치킨마루 화랑대점,치킨마루,3.7,3
504,서울특별시 노원구 공릉동 89-1번지 대덕프라자 115호,스시오사카,분식,공릉동 스시오사카,https://place.map.kakao.com/27460688,스시오사카,"초밥,롤",0,0
505,서울특별시 노원구 공릉동 89-1번지 대덕프라자 210211호 ,오달자샤브퀸,한식,공릉동 오달자샤브퀸,https://place.map.kakao.com/286192011,오달자샤브퀸,샤브샤브,3.0,2
506,서울특별시 노원구 공릉동 89-1 대덕프라자 104 ,화랑대역점 본죽&비빔밥cafe,기타 휴게음식점,공릉동 화랑대역점 본죽&비빔밥cafe,https://place.map.kakao.com/15896682,본죽&비빔밥cafe 화랑대역점,본죽&비빔밥cafe,5.0,6
507,서울특별시 노원구 공릉동 89-1번지 ,봉구스밥버거,패스트푸드,공릉동 봉구스밥버거,https://place.map.kakao.com/22115342,봉구스밥버거 화랑대역점,봉구스밥버거,4.5,4
508,서울특별시 노원구 공릉동 89-1번지 대덕프라자 103호 ,죠스떡볶이화랑대역점,일반조리판매,공릉동 죠스떡볶이화랑대역점,https://place.map.kakao.com/19791023,죠스떡볶이 화랑대역점,죠스떡볶이,3.6,9
509,서울특별시 노원구 공릉동 90 공릉9단지청솔아파트 ,스카이푸드,기타,공릉동 스카이푸드,https://place.map.kakao.com/2097599339,스카이푸드,피자,0,0
510,서울특별시 노원구 공릉동 90번지 청솔아파트 상가동 101호 ,화랑대곱창,한식,공릉동 화랑대곱창,https://place.map.kakao.com/16064536,화랑대곱창,"곱창,막창",4.1,11
511,서울특별시 노원구 공릉동 90-4 1층 102호,수연 멸치국수,분식,공릉동 수연 멸치국수,https://place.map.kakao.com/1466478413,수연멸치국수,국수,5.0,6
512,서울특별시 노원구 공릉동 90-4 우토파크프라자,족발3시30분 화랑대역점,한식,공릉동 족발3시30분 화랑대역점,https://place.map.kakao.com/1824613032,족발3시30분 화랑대역점,"족발,보쌈",5.0,2
513,서울특별시 노원구 공릉동 90-4 우토파크프라자 ,왕빈자 전통주막,한식,공릉동 왕빈자 전통주막,https://place.map.kakao.com/412071553,왕빈자전통주막 화랑대역직영점,한식,0,0
514,서울특별시 노원구 공릉동 90-4 우토파크프라자 ,버거킹화랑대역점,패스트푸드,공릉동 버거킹화랑대역점,https://place.map.kakao.com/335629825,버거킹 화랑대역점,버거킹,3.1,7
515,서울특별시 노원구 공릉동 106번지 효성화운트빌 상가동 101102호,굽네치킨(공릉2동점),통닭(치킨),공릉동 굽네치킨(공릉2동점),https://place.map.kakao.com/12591803,굽네치킨 공릉2동점,굽네치킨,4.0,5
516,서울특별시 노원구 공릉동 110-0번지 공릉2지구6단지상가203호 ,귀빈,중국식,공릉동 귀빈,https://place.map.kakao.com/10220845,귀빈반점,중국요리,2.3,12
517,서울특별시 노원구 공릉동 110번지 공릉아파트 104호,소라,한식,공릉동 소라,https://place.map.kakao.com/401975918,소라분식 태릉본점,분식,2.4,9
518,서울특별시 노원구 공릉동 110 6단지 상가 B-1 ,딜리셔스 공릉점,기타 휴게음식점,공릉동 딜리셔스 공릉점,https://place.map.kakao.com/1569395463,딜리셔스 공릉점,한식,0,0
519,서울특별시 노원구 공릉동 111-0번지 화랑타운상가104호 ,깡통집,분식,공릉동 깡통집,https://place.map.kakao.com/16377100,깡통집,"육류,고기",4.3,3
520,서울특별시 노원구 공릉동 742 효성아파트 ,에브리,기타,공릉동 에브리,https://place.map.kakao.com/1998925097,에브리,샌드위치,0,0
521,서울특별시 노원구 공릉동 742번지 신내효성아파트 상가동 104호,진식탁,기타,공릉동 진식탁,https://place.map.kakao.com/1608075439,진식탁,한식,0,0
522,서울특별시 노원구 공릉동 113 밀레니엄타워 ,김가네김밥서울여대점,분식,공릉동 김가네김밥서울여대점,https://place.map.kakao.com/21237240,김가네 서울여대점,김가네,5.0,2
523,서울특별시 노원구 공릉동 113번지 밀레니엄타워 ,몽둥이부리또(서울여대점),기타,공릉동 몽둥이부리또(서울여대점),https://place.map.kakao.com/52465603,몽둥이부리또 서울여대점,"멕시칸,브라질",4.5,6
524,서울특별시 노원구 공릉동 113번지 밀레니엄타워 102호 ,애플민트,분식,공릉동 애플민트,https://place.map.kakao.com/13299291,애플민트,이탈리안,5.0,2
525,서울특별시 노원구 공릉동 113번지 밀레니엄타워 110호,타이인플레이트,외국음식전문점(인도태국등),공릉동 타이인플레이트,https://place.map.kakao.com/1148556862,타이인플레이트,태국음식,3.4,5
526,서울특별시 노원구 공릉동 113번지 밀레니엄타워 204호,금강산감자탕,한식,공릉동 금강산감자탕,https://place.map.kakao.com/358080210,금강산감자탕,감자탕,0,0
527,서울특별시 노원구 공릉동 107-138번지 203호,고씨네 서울여대점,한식,공릉동 고씨네 서울여대점,https://place.map.kakao.com/2093975828,고씨네 서울여대점,일식,3.4,8
528,서울특별시 노원구 공릉동 120-3,맷돌순두부,한식,공릉동 맷돌순두부,https://place.map.kakao.com/1827592100,돌깨마을맷돌순두부,두부전문점,3.6,5
529,서울특별시 노원구 공릉동 120-4번지 공릉동 진성빌딩 ,식당반층야,한식,공릉동 식당반층야,https://place.map.kakao.com/272700336,반층야,한식,3.2,6
530,서울특별시 노원구 공릉동 107-223 ,홀리몰리 베이글리,기타 휴게음식점,공릉동 홀리몰리 베이글리,https://place.map.kakao.com/981372161,홀리몰리베이글리,디저트카페,4.6,9
531,서울특별시 노원구 공릉동 126 서울여자대학교 106호,서울여대점 오니기리와이규동,일식,공릉동 서울여대점 오니기리와이규동,https://place.map.kakao.com/1125211838,오니기리와이규동 서울여대점,오니기리와이규동,0,0
532,서울특별시 노원구 공릉동 126번지 서울여자대학교 ,감탄 서울여대점,분식,공릉동 감탄 서울여대점,https://place.map.kakao.com/21876354,감탄떡볶이 서울여대점,감탄떡볶이,0,0
533,서울특별시 노원구 공릉동 126번지 ,에땅,일반조리판매,공릉동 에땅,https://place.map.kakao.com/16958992,에땅,식품,0,0
534,서울특별시 노원구 공릉동 126번지 ,퀴즈노스서브,기타 휴게음식점,공릉동 퀴즈노스서브,https://place.map.kakao.com/26308925,퀴즈노스서브 서울여대점,퀴즈노스서브,0,0
535,서울특별시 노원구 공릉동 27-19번지 ,잭팟,기타,공릉동 잭팟,https://place.map.kakao.com/110604231,오스테리아 잭팟,양식,3.5,10
536,서울특별시 노원구 공릉동 27-20번지 ,테르미니,경양식,공릉동 테르미니,https://place.map.kakao.com/26025273,테르미니,양식,3.1,16
537,서울특별시 노원구 공릉동 산 223-19번지 (화랑로 727) ,겨울동화,기타 휴게음식점,공릉동 겨울동화,https://place.map.kakao.com/1472799192,겨울동화,음식점,0,0
